Gender,Age,Category,Item Purchased,Size,Color,Season,Location,Subscription Status,Payment Method,Shipping Type,Preferred Payment Method,Previous Purchases,Review Rating,Frequency of Purchases
1,18,3,22,2,2,3,26,2,3,5,5,20,3,7
1,59,4,7,2,23,2,4,2,4,5,5,48,3,1
1,37,2,2,1,11,4,20,2,5,2,5,29,2,7
1,23,2,9,2,3,3,5,2,1,4,1,45,4,4
1,54,1,13,2,13,4,32,2,3,4,3,25,2,3
1,38,1,25,3,22,3,12,2,2,1,1,25,4,7
1,19,2,23,1,11,1,7,2,2,6,4,37,4,1
1,34,2,23,1,17,2,20,2,6,1,3,16,5,3
1,21,1,14,3,13,2,5,2,4,6,4,30,4,5
1,50,1,5,3,4,4,6,2,3,5,3,6,4,1
1,55,2,15,4,23,3,15,2,2,6,6,36,4,3
1,20,1,25,3,9,3,20,2,3,1,6,3,3,3
1,34,4,10,3,1,1,16,2,5,3,1,29,3,1
1,62,1,6,4,10,4,22,2,4,6,3,15,2,3
1,21,3,21,3,14,4,26,2,3,1,4,18,2,2
1,21,2,15,2,14,1,24,2,5,1,4,2,3,6
1,42,1,6,2,5,4,14,2,2,1,4,49,3,7
1,35,2,2,4,22,3,49,2,4,1,5,48,3,2
1,39,2,17,3,2,3,44,2,6,3,5,43,3,4
1,68,1,18,2,9,4,12,2,2,2,4,30,4,5
1,46,2,16,3,17,2,33,2,1,6,1,10,3,6
1,41,2,8,2,2,3,24,2,1,6,5,11,2,2
1,23,1,18,2,23,2,32,2,5,3,4,12,3,7
1,68,2,16,3,21,4,15,2,2,1,6,28,4,3
1,48,3,19,1,15,1,27,2,4,4,4,36,2,6
1,38,3,11,2,12,2,17,2,4,3,5,37,2,1
1,41,4,7,3,18,3,44,2,2,3,2,22,4,3
1,58,1,6,3,1,1,29,2,5,2,5,32,4,7
1,49,1,12,2,5,4,43,2,5,2,1,40,3,2
1,57,3,21,2,3,3,31,2,1,6,3,47,4,4
1,49,4,10,2,3,4,12,2,6,6,2,24,3,5
1,50,1,4,2,6,2,37,2,1,2,4,11,3,7
1,28,2,23,4,18,4,9,2,4,3,3,19,4,5
1,38,3,22,2,20,3,19,2,1,5,4,42,4,7
1,33,2,17,4,7,2,37,2,2,1,4,6,3,6
1,30,1,5,1,10,2,2,2,5,5,5,31,3,6
1,43,3,21,1,3,3,32,2,6,1,3,31,4,7
1,43,3,22,2,21,1,44,2,1,1,6,27,3,4
1,36,3,19,3,3,3,50,2,2,5,1,24,4,4
1,36,1,20,3,16,2,36,2,6,4,5,35,4,1
1,64,3,22,2,7,1,45,2,4,4,5,21,2,2
1,59,1,3,1,7,2,30,2,3,5,1,8,2,6
1,55,3,19,2,21,4,16,2,2,4,6,26,3,3
1,42,3,19,2,10,3,15,2,6,1,1,26,3,2
1,61,1,20,3,9,1,29,2,2,5,3,9,4,5
1,28,2,15,2,1,2,20,2,3,6,4,48,2,2
1,65,1,14,2,14,1,29,2,6,3,4,33,5,6
1,27,2,2,1,2,3,4,2,3,3,1,31,3,3
1,41,1,20,3,7,4,11,2,6,1,4,17,3,7
1,21,1,4,2,4,2,16,2,2,6,5,22,3,2
1,61,1,4,3,2,2,47,2,4,1,1,8,3,2
1,19,2,24,3,17,3,8,2,2,4,6,2,3,4
1,22,2,15,2,17,2,17,2,1,3,5,45,3,2
1,64,1,13,1,1,3,19,2,4,2,1,47,4,3
1,28,2,16,3,12,1,21,2,2,4,3,7,4,4
1,34,1,18,3,20,2,16,2,3,6,4,19,2,5
1,61,3,22,3,3,2,14,2,4,1,3,44,2,1
1,24,1,1,2,19,2,34,2,1,4,5,16,2,1
1,19,2,8,3,15,4,6,2,3,6,6,17,4,3
1,51,2,9,2,23,1,30,2,6,1,4,20,3,3
1,36,1,14,3,25,3,12,2,2,2,6,50,3,2
1,65,2,24,2,15,1,6,2,1,3,3,37,2,3
1,46,3,11,2,11,1,11,2,3,5,1,5,4,3
1,59,1,4,2,25,4,35,2,5,1,1,44,4,2
1,51,4,10,2,7,1,44,2,2,4,4,41,3,4
1,51,1,3,1,18,3,46,2,3,2,3,19,4,4
1,21,1,20,3,2,3,30,2,6,4,6,47,4,1
1,34,3,21,1,19,3,10,2,5,5,3,40,3,2
1,32,1,14,2,11,2,2,2,3,2,2,6,3,4
1,48,4,10,4,14,3,1,2,5,3,2,25,3,5
1,50,3,11,3,16,2,12,2,6,4,3,42,3,7
1,26,1,3,3,6,3,28,2,6,5,6,35,4,1
1,57,3,11,3,13,1,23,2,1,4,4,17,4,7
1,65,2,24,3,13,2,45,2,6,4,1,4,4,3
1,56,1,20,3,10,1,16,2,2,1,6,24,3,7
1,44,4,7,1,10,2,4,2,4,3,4,16,4,1
1,50,1,1,1,22,4,25,2,2,3,4,14,3,2
1,27,1,12,4,5,1,25,2,1,1,3,43,3,7
1,49,4,10,2,8,3,40,2,3,3,4,49,4,7
1,49,1,5,2,21,1,30,2,5,4,3,33,3,1
1,52,4,7,3,9,2,24,2,6,4,3,45,2,5
1,27,3,22,4,4,1,4,2,5,4,3,35,4,5
1,53,1,13,1,18,1,5,2,4,5,2,11,4,4
1,34,3,11,1,2,4,36,2,3,2,6,30,3,1
1,33,4,10,3,14,4,5,2,6,6,4,48,3,2
1,62,1,18,2,24,3,17,2,3,1,5,45,3,5
1,38,4,7,2,15,3,9,2,4,1,5,26,2,7
1,36,2,23,2,6,3,7,2,1,3,4,41,4,1
1,31,2,23,1,1,2,48,2,3,5,5,37,3,5
1,62,2,8,2,1,4,20,2,3,3,1,12,3,7
1,29,4,10,4,5,2,3,2,5,6,3,27,3,5
1,24,1,20,2,17,2,15,2,6,5,6,18,3,7
1,63,2,9,2,23,3,45,2,5,5,2,15,3,3
1,56,3,21,2,18,4,6,2,1,5,6,34,3,7
1,63,2,24,2,23,2,29,2,6,5,5,37,4,2
1,40,4,10,3,20,3,1,2,2,3,3,21,5,6
1,18,1,4,2,23,1,38,2,1,1,4,31,2,7
1,50,3,21,3,4,2,44,2,5,5,4,43,3,1
1,66,2,15,2,20,2,48,2,6,3,6,22,2,4
1,25,2,2,3,18,2,13,2,1,1,4,12,3,2
1,65,4,7,2,15,2,5,2,2,4,1,25,2,6
1,53,1,25,2,15,4,15,2,1,2,4,40,3,2
1,61,3,19,2,6,2,3,2,1,2,4,16,4,3
1,67,1,18,2,1,3,45,2,3,4,6,30,3,7
1,59,2,23,3,21,2,3,2,6,3,5,10,4,7
1,55,3,21,2,20,1,5,2,1,3,4,1,3,6
1,21,1,1,1,18,3,42,2,5,4,5,24,3,6
1,44,1,3,3,18,4,41,2,6,1,1,36,4,4
1,65,1,13,2,13,2,5,2,1,5,2,46,4,1
1,65,1,20,4,16,2,44,2,2,2,3,20,4,2
1,54,4,7,4,7,1,21,2,5,1,5,37,3,7
1,56,2,15,4,7,4,30,2,2,4,6,26,4,2
1,58,1,3,2,12,4,2,2,3,6,2,23,3,5
1,54,3,21,3,18,2,29,2,1,1,6,20,4,5
1,58,1,25,2,17,2,7,2,5,5,1,38,4,4
1,48,2,16,2,6,3,36,2,5,6,2,5,5,1
1,19,1,13,2,6,2,5,2,1,3,5,41,3,2
1,69,3,11,2,16,2,29,2,4,4,2,22,4,6
1,58,3,11,2,8,3,2,2,4,1,2,48,3,2
1,49,1,6,2,11,1,44,2,1,1,1,10,4,7
1,32,1,6,4,12,3,44,2,2,3,6,12,2,1
1,40,4,7,3,22,1,31,2,4,3,6,2,4,3
1,25,1,14,3,2,1,2,2,1,3,1,38,4,4
1,70,1,12,2,23,1,19,2,1,1,4,20,4,4
1,69,1,12,2,9,2,30,2,2,4,3,5,2,1
1,45,1,18,1,15,3,33,2,5,6,5,9,4,2
1,29,1,12,1,10,2,36,2,1,5,4,48,4,1
1,47,3,22,2,8,2,43,2,4,2,4,9,3,3
1,28,1,4,2,11,2,6,2,4,6,1,40,3,2
1,64,2,8,1,22,2,38,2,2,2,5,30,4,6
1,47,2,23,3,1,2,21,2,2,3,4,6,4,5
1,60,3,22,2,24,2,14,2,5,1,5,42,3,1
1,67,4,10,1,5,3,38,2,3,3,1,9,4,1
1,35,1,18,1,24,3,32,2,3,4,4,6,2,4
1,30,3,19,2,3,4,11,2,2,4,1,47,3,3
1,23,3,19,4,23,4,1,2,1,3,5,36,4,2
1,70,2,2,3,25,4,38,2,6,2,6,19,3,6
1,21,1,5,3,5,3,2,2,2,6,3,30,3,1
1,51,3,22,3,4,1,39,2,3,2,4,27,4,1
1,22,2,16,2,12,1,30,2,4,6,5,25,5,4
1,32,2,23,2,10,4,16,2,3,3,3,5,4,6
1,37,3,19,3,21,4,34,2,5,4,3,10,4,1
1,31,2,17,3,5,3,39,2,4,6,1,26,3,1
1,44,2,9,1,13,2,16,2,6,3,2,11,4,1
1,40,2,16,4,12,3,2,2,4,2,6,17,4,7
1,27,2,15,2,15,1,31,2,2,2,1,44,4,4
1,47,1,18,3,16,2,19,2,1,4,3,44,2,4
1,41,2,23,1,25,2,11,2,4,4,5,21,3,1
1,51,1,6,3,16,2,26,2,3,4,2,49,4,6
1,53,1,14,2,12,4,32,2,4,1,6,27,2,1
1,43,2,15,2,6,3,2,2,2,3,3,19,4,4
1,67,2,16,3,21,2,42,2,1,5,2,33,4,3
1,61,4,10,3,21,2,35,2,3,2,3,46,2,5
1,68,2,2,2,21,3,3,2,3,2,2,21,4,5
1,67,3,11,3,1,4,10,2,4,4,5,23,2,2
1,29,2,24,3,4,1,35,2,3,1,2,38,4,1
1,50,2,23,2,10,2,31,2,4,2,6,2,2,3
1,61,4,7,3,7,1,19,2,2,5,4,21,4,5
1,19,2,23,2,12,4,7,2,4,3,4,1,4,1
1,33,2,23,2,6,2,50,2,1,6,5,10,3,1
1,51,2,9,1,18,2,49,2,4,3,2,45,4,7
1,69,1,12,1,17,1,20,2,2,4,6,44,4,6
1,19,3,19,2,23,2,9,2,6,2,1,48,4,5
1,55,1,3,4,13,2,30,2,5,5,1,21,3,2
1,49,2,2,2,18,2,11,2,5,4,5,1,4,7
1,31,2,9,2,20,1,42,2,2,2,5,10,3,2
1,42,3,11,3,6,3,34,2,5,5,1,24,4,4
1,69,1,6,2,23,2,39,2,5,6,2,29,3,4
1,26,3,19,3,19,1,12,2,6,2,4,11,4,2
1,41,2,2,1,3,2,18,2,3,6,4,33,4,2
1,55,3,22,1,8,4,36,2,5,3,3,27,4,6
1,35,2,23,2,18,3,40,2,5,4,5,19,3,6
1,66,3,11,2,11,1,6,2,6,5,4,50,2,3
1,36,3,21,2,4,4,26,2,6,2,1,46,3,7
1,27,1,18,2,24,2,30,2,1,6,3,28,4,3
1,41,2,17,2,20,4,33,2,3,3,6,14,2,1
1,21,1,6,2,7,3,27,2,3,6,3,46,3,6
1,53,3,11,1,15,4,10,2,5,5,1,41,2,4
1,54,1,5,3,1,1,18,2,2,6,2,50,4,2
1,53,1,13,2,9,4,6,2,4,3,4,28,4,6
1,47,1,1,2,18,3,38,2,5,6,2,23,3,1
1,64,1,13,3,18,1,22,2,2,6,4,14,2,5
1,18,1,6,4,5,3,34,2,5,4,6,10,3,1
1,68,2,23,1,15,4,13,2,5,4,3,37,4,7
1,62,1,18,1,16,4,32,2,2,5,5,15,4,5
1,51,3,22,4,13,1,19,2,4,2,5,19,4,5
1,54,1,1,4,12,4,18,2,6,5,2,23,3,6
1,22,1,18,2,24,3,37,2,6,3,2,35,4,7
1,53,1,3,3,11,1,11,2,2,3,1,33,4,1
1,34,2,24,2,14,1,45,2,5,4,6,12,3,2
1,32,2,16,3,2,4,22,2,1,4,5,41,2,6
1,64,2,9,2,19,3,6,2,1,1,5,27,3,7
1,20,2,15,2,1,3,14,2,2,6,3,45,3,6
1,24,2,17,3,9,4,2,2,6,6,5,23,4,2
1,20,2,17,1,16,2,18,2,4,1,5,19,3,4
1,42,1,25,2,19,4,35,2,4,2,1,6,3,3
1,48,4,7,2,23,3,48,2,1,1,1,6,4,3
1,62,2,23,1,23,2,13,2,4,3,5,20,4,7
1,62,1,14,1,25,1,25,2,4,6,3,8,3,7
1,50,4,10,2,1,2,1,2,4,6,2,39,5,3
1,57,1,4,4,5,2,44,2,3,3,2,39,4,3
1,24,2,24,3,14,2,4,2,4,5,5,39,2,5
1,59,1,5,2,12,2,38,2,3,5,2,23,4,4
1,63,1,3,2,20,3,31,2,3,5,1,41,4,5
1,41,1,3,2,17,1,17,2,3,6,2,50,4,2
1,35,1,18,3,22,3,31,2,3,1,4,30,3,3
1,34,2,9,1,15,3,48,2,4,2,6,32,2,3
1,49,1,20,1,22,2,47,2,2,5,6,35,2,4
1,43,4,7,2,9,1,4,2,1,1,5,45,3,5
1,63,1,6,4,16,1,13,2,2,4,3,37,4,5
1,38,4,7,3,6,3,44,2,1,5,3,45,4,7
1,59,1,12,2,17,3,36,2,3,6,3,29,3,3
1,35,1,4,2,20,1,32,2,3,1,5,27,4,5
1,48,2,2,4,19,3,36,2,5,3,6,36,4,2
1,64,2,9,2,2,1,22,2,2,6,3,9,2,2
1,28,1,3,2,17,3,24,2,4,6,5,38,2,5
1,60,1,12,1,22,4,36,2,1,5,1,41,2,2
1,27,1,1,2,4,2,29,2,2,3,4,25,3,1
1,56,3,11,2,22,2,37,2,1,5,5,37,3,6
1,58,3,21,2,14,1,27,2,5,5,1,3,4,2
1,30,1,4,4,16,3,13,2,1,6,2,24,3,1
1,23,4,7,2,24,4,15,2,4,2,2,49,4,5
1,33,3,11,1,8,3,37,2,5,1,6,3,2,4
1,63,2,16,2,2,4,5,2,6,5,4,42,4,4
1,70,1,1,4,14,3,39,2,2,2,3,32,3,6
1,70,1,6,3,19,2,19,2,1,6,5,33,3,6
1,19,2,24,4,22,3,16,2,3,1,6,46,3,3
1,25,2,15,1,17,4,37,2,3,3,5,44,4,4
1,19,1,18,2,11,4,35,2,3,5,2,35,4,1
1,25,1,14,4,18,1,38,2,6,2,6,45,4,7
1,60,2,23,3,3,4,39,2,2,2,1,37,2,5
1,35,2,9,2,7,1,14,2,5,6,4,40,4,1
1,46,1,14,3,22,1,12,2,2,1,3,30,3,1
1,41,1,5,1,12,2,21,2,5,6,5,38,3,1
1,30,1,14,4,17,4,9,2,6,4,4,15,3,1
1,44,2,8,3,5,2,41,2,6,2,3,49,2,4
1,61,2,15,4,24,4,14,2,6,1,4,40,4,3
1,55,3,22,2,2,3,44,2,1,2,4,40,3,7
1,50,2,17,2,12,2,24,2,6,6,1,5,2,7
1,57,1,3,3,1,3,33,2,5,2,1,5,4,4
1,51,3,22,3,18,2,3,2,3,4,4,5,3,1
1,18,1,4,2,23,3,1,2,6,3,3,1,3,7
1,63,1,5,3,13,4,24,2,4,2,5,21,3,7
1,34,1,18,1,6,1,3,2,5,5,1,18,3,2
1,25,1,3,4,20,4,22,2,1,1,3,49,4,3
1,46,1,25,3,22,4,44,2,5,5,4,27,4,7
1,59,1,4,3,16,1,13,2,4,4,5,21,3,2
1,37,2,23,3,19,4,21,2,3,3,3,19,3,6
1,49,4,7,3,12,4,39,2,4,2,4,23,4,4
1,22,2,15,3,22,1,25,2,6,2,1,26,4,6
1,64,3,22,2,10,1,42,2,1,6,6,13,3,5
1,42,1,1,4,6,4,42,2,2,4,6,36,3,3
1,37,1,18,2,21,4,34,2,6,5,6,39,2,5
1,26,4,7,2,14,2,43,2,5,3,4,40,4,6
1,33,1,25,3,5,1,11,2,5,5,4,37,2,3
1,30,2,2,2,1,1,15,2,1,5,5,9,3,5
1,21,1,12,3,5,1,38,2,4,5,5,7,4,1
1,22,1,4,2,17,4,45,2,6,2,6,25,4,2
1,63,1,14,3,22,4,18,2,5,4,5,42,3,5
1,33,2,2,3,11,2,17,2,6,1,4,19,3,7
1,43,1,1,3,3,4,2,2,4,4,4,41,4,1
1,27,1,6,1,15,4,40,2,1,3,3,50,4,5
1,35,2,2,3,7,2,15,2,3,5,1,43,3,4
1,37,1,20,4,5,2,42,2,3,3,5,36,4,1
1,61,2,16,3,3,3,28,2,3,2,4,33,3,6
1,32,1,14,3,2,4,14,2,1,4,6,20,3,1
1,62,1,6,1,9,3,22,2,2,4,5,37,4,1
1,29,1,25,2,13,3,7,2,4,4,1,12,3,1
1,41,2,9,3,19,4,6,2,5,5,1,46,3,1
1,48,3,22,2,20,4,39,2,5,2,5,28,3,6
1,43,4,10,2,18,1,22,2,2,1,1,30,3,6
1,34,1,4,3,15,1,42,2,3,5,3,28,2,5
1,45,1,5,3,7,2,50,2,3,6,4,20,2,5
1,65,1,4,1,8,3,46,2,5,5,6,39,3,1
1,61,2,9,2,11,2,1,2,5,6,3,48,3,5
1,18,1,5,3,10,1,31,2,4,6,2,32,2,1
1,47,2,9,2,4,1,7,2,1,3,1,28,3,2
1,56,2,9,3,11,3,6,2,2,6,5,27,3,3
1,64,1,14,1,16,4,6,2,3,1,5,26,3,5
1,26,1,25,2,11,4,43,2,6,4,2,22,2,6
1,22,1,20,4,2,4,16,2,4,1,6,23,4,1
1,64,1,3,2,12,4,9,2,4,5,4,21,3,3
1,21,2,9,3,9,2,23,2,1,1,3,36,4,7
1,67,3,22,1,12,1,4,2,4,4,4,42,4,5
1,46,1,20,3,11,2,37,2,2,2,5,4,4,4
1,40,3,11,2,18,3,37,2,4,1,2,47,2,2
1,51,1,14,3,25,1,32,2,5,4,6,13,4,7
1,35,2,16,3,24,2,43,2,6,1,6,8,3,3
1,56,2,15,2,1,3,32,2,6,2,4,11,3,3
1,25,1,20,3,8,2,10,2,6,1,5,5,3,2
1,65,2,24,3,20,2,26,2,2,1,2,1,4,4
1,39,2,15,3,2,2,26,2,3,6,1,17,4,1
1,47,3,22,2,4,2,39,2,2,3,5,27,3,3
1,36,2,24,3,13,1,23,2,3,3,4,3,2,3
1,66,4,10,2,8,1,45,2,5,1,1,22,3,7
1,62,2,8,1,11,4,1,2,3,2,3,24,4,6
1,41,1,18,2,18,2,6,2,4,3,4,18,3,3
1,66,3,19,3,17,4,39,2,6,6,6,39,4,1
1,51,1,5,4,5,3,50,2,6,4,2,25,2,6
1,33,2,24,4,8,2,6,2,2,1,3,6,3,2
1,57,2,2,3,2,2,9,2,2,5,6,26,4,7
1,45,2,8,2,13,2,17,2,2,2,4,43,3,6
1,61,1,6,2,24,1,23,2,4,6,2,6,2,4
1,55,1,13,4,3,2,25,2,6,1,4,6,4,3
1,54,3,21,2,13,4,38,2,6,3,3,13,3,3
1,57,2,24,2,7,3,9,2,1,4,1,13,3,4
1,27,4,10,2,24,2,35,2,3,4,3,11,2,2
1,64,2,23,4,18,1,4,2,1,5,5,45,2,7
1,52,1,12,2,3,1,11,2,2,3,1,8,4,4
1,19,3,21,2,9,1,12,2,5,5,2,8,3,2
1,22,1,6,3,7,2,47,2,2,4,6,34,2,6
1,18,1,25,3,4,2,4,2,3,1,4,40,3,5
1,29,2,16,3,20,3,2,2,5,5,4,14,2,5
1,42,2,16,2,2,4,9,2,2,2,2,11,3,3
1,49,2,17,1,25,3,21,2,1,3,1,8,3,4
1,49,1,4,2,10,1,5,2,1,2,5,8,5,1
1,55,1,12,4,3,1,40,2,2,5,5,37,2,7
1,29,1,12,2,2,4,39,2,3,3,4,23,2,2
1,60,1,5,2,15,1,41,2,2,5,3,38,4,2
1,34,3,19,2,22,1,8,2,5,1,3,38,3,3
1,30,2,15,3,20,3,12,2,1,3,2,12,3,6
1,28,1,18,2,5,4,47,2,1,2,3,15,4,7
1,63,1,20,3,16,3,13,2,4,4,1,38,4,6
1,31,1,25,2,17,3,5,2,4,3,6,41,3,1
1,46,1,14,1,16,1,13,2,6,4,1,37,4,6
1,70,2,16,1,4,3,19,2,2,5,6,16,4,1
1,53,2,17,1,5,1,37,2,6,1,5,25,3,7
1,50,1,3,4,2,4,50,2,5,3,6,18,3,3
1,33,2,17,1,16,2,3,2,5,2,2,4,2,5
1,22,1,6,2,20,4,13,2,5,3,6,12,4,3
1,50,2,15,1,14,4,23,2,2,6,1,35,3,6
1,34,3,21,2,8,1,46,2,5,4,5,45,4,7
1,24,1,3,3,10,4,5,2,3,1,2,16,3,4
1,69,2,23,4,2,3,21,2,6,3,4,10,4,6
1,39,3,11,2,19,4,8,2,3,3,5,34,4,2
1,42,1,12,4,6,2,48,2,4,6,2,43,4,2
1,42,4,10,2,8,2,10,2,3,6,4,38,4,7
1,29,1,12,2,8,1,38,2,3,6,1,48,3,1
1,55,2,8,3,24,4,9,2,5,1,1,31,3,2
1,32,1,12,1,25,4,41,2,2,1,3,20,2,1
1,25,2,8,3,15,2,17,2,2,5,2,12,4,6
1,38,1,3,2,4,3,11,2,5,4,6,2,3,7
1,32,1,14,3,3,3,24,2,2,5,5,30,2,1
1,43,3,22,2,10,4,18,2,3,3,5,28,2,3
1,41,1,5,3,23,4,24,2,5,4,4,40,3,4
1,56,1,25,3,12,4,45,2,2,2,1,46,2,3
1,27,1,20,1,24,3,8,2,6,5,2,15,3,7
1,46,3,19,3,21,2,33,2,1,4,3,38,4,1
1,48,3,22,2,8,2,30,2,1,4,1,30,4,5
1,52,2,15,1,21,2,43,2,4,3,4,32,4,5
1,18,3,21,2,5,3,4,2,4,1,5,36,2,3
1,64,3,22,2,1,4,38,2,1,2,2,32,3,7
1,54,2,17,1,1,4,1,2,2,3,4,14,2,2
1,31,1,4,2,13,3,6,2,3,5,1,8,3,4
1,30,2,16,3,4,1,16,2,3,4,5,27,3,5
1,26,1,6,3,7,4,4,2,2,3,4,24,3,4
1,25,2,17,1,9,1,9,2,2,3,1,30,4,6
1,59,1,4,2,17,3,3,2,3,3,4,34,4,4
1,55,2,9,1,4,3,31,2,6,4,4,28,4,3
1,56,3,21,2,22,1,13,2,3,6,4,27,2,4
1,62,1,18,2,5,1,12,2,3,2,2,31,3,5
1,35,1,4,3,14,3,18,2,3,2,6,23,3,2
1,51,2,9,2,5,3,20,2,1,1,2,11,2,3
1,61,1,1,2,23,1,20,2,5,3,3,48,3,3
1,27,2,8,4,24,2,7,2,5,4,3,17,3,4
1,54,1,5,2,16,3,39,2,2,2,1,36,3,7
1,31,3,19,1,5,2,31,2,2,1,6,33,4,6
1,24,1,12,2,17,2,9,2,6,6,1,27,3,5
1,42,1,12,1,3,1,3,2,4,6,2,14,3,6
1,41,1,14,2,10,2,40,2,3,5,2,5,4,2
1,66,2,24,2,18,4,36,2,4,5,3,47,4,1
1,58,4,7,3,15,2,2,2,2,5,3,28,2,5
1,43,2,17,2,16,2,32,2,4,2,2,11,3,2
1,52,2,23,2,20,4,9,2,4,1,2,18,3,7
1,35,3,22,3,20,4,10,2,4,4,4,21,2,7
1,23,2,24,3,8,3,16,2,1,3,3,22,3,5
1,25,1,18,3,24,1,4,2,2,5,3,33,4,1
1,33,4,10,2,9,1,21,2,6,5,2,49,4,2
1,48,1,4,3,4,1,4,2,3,1,4,10,2,1
1,42,1,4,3,4,4,5,2,6,6,1,18,4,7
1,55,1,6,2,19,4,28,2,5,3,1,28,2,6
1,59,1,4,2,8,1,15,2,5,5,1,25,3,7
1,65,1,18,1,19,4,35,2,3,5,1,6,3,7
1,59,3,11,3,16,3,15,2,1,5,5,44,4,5
1,31,2,8,4,12,3,37,2,1,2,5,30,3,4
1,49,3,22,2,13,1,21,2,6,5,4,42,3,3
1,53,1,18,3,15,2,46,2,6,2,1,30,4,4
1,48,3,11,2,21,2,11,2,1,3,2,33,3,5
1,23,1,25,1,12,1,15,2,4,5,1,24,4,3
1,68,3,19,3,22,3,24,2,6,3,5,13,2,4
1,35,3,11,2,18,4,39,2,2,5,4,19,2,4
1,34,1,5,3,2,1,45,2,5,4,4,23,4,1
1,62,2,16,3,11,3,11,2,1,1,3,35,4,4
1,21,1,3,3,15,1,2,2,6,1,5,22,4,4
1,70,1,12,3,25,1,34,2,3,6,2,14,3,3
1,55,1,4,2,25,4,38,2,4,5,4,47,3,6
1,43,1,14,3,7,2,15,2,3,2,4,50,3,1
1,19,4,7,3,1,2,32,2,1,1,1,33,3,7
1,47,1,18,2,4,3,33,2,2,4,4,7,4,4
1,26,3,19,2,10,1,30,2,4,2,3,3,4,4
1,46,1,13,4,5,1,25,2,1,6,2,35,3,1
1,19,4,10,2,12,3,22,2,1,2,1,13,4,6
1,49,3,21,2,7,4,12,2,1,2,1,42,3,6
1,51,1,25,1,12,3,21,2,1,4,1,5,3,2
1,64,1,1,3,12,3,31,2,6,3,5,23,4,2
1,67,2,9,2,21,4,17,2,2,1,1,11,2,5
1,37,4,7,2,22,1,31,2,4,1,6,23,3,6
1,40,1,5,2,5,4,23,2,2,4,2,2,3,1
1,38,2,16,2,3,1,42,2,1,6,1,33,2,7
1,66,1,18,2,15,2,16,2,3,2,6,6,2,5
1,47,2,17,2,12,1,47,2,6,4,4,45,2,3
1,56,1,25,2,13,1,14,2,3,2,3,25,2,3
1,51,3,22,2,13,4,18,2,1,1,5,24,4,3
1,25,4,7,2,14,2,29,2,1,1,5,10,4,1
1,37,3,11,3,9,4,14,2,5,1,6,7,4,1
1,41,2,8,3,9,4,7,2,5,6,4,1,3,7
1,64,2,17,2,11,3,7,2,5,4,5,45,4,1
1,23,2,9,1,6,4,27,2,3,5,4,37,4,7
1,62,1,13,1,21,1,40,2,2,1,1,14,4,3
1,39,2,23,3,18,1,9,2,5,5,4,25,3,4
1,52,3,11,2,3,4,30,2,2,4,5,18,2,2
1,50,3,22,2,7,2,25,2,3,4,3,37,3,1
1,28,3,21,1,25,2,35,2,5,1,6,30,4,4
1,67,1,13,3,2,3,47,2,5,5,6,34,4,7
1,41,1,5,3,16,2,26,2,2,1,4,49,4,1
1,19,1,14,1,24,4,41,2,1,5,6,48,3,4
1,70,2,17,3,22,3,6,2,2,6,1,33,3,6
1,49,2,15,1,25,1,42,2,5,5,3,44,3,2
1,59,2,8,1,1,2,48,2,5,1,5,50,2,7
1,52,2,24,1,16,1,8,2,2,6,2,47,4,4
1,20,1,13,1,21,4,35,2,5,3,1,24,3,1
1,31,1,14,3,9,4,17,2,5,1,4,43,2,4
1,33,2,23,2,18,1,7,2,4,5,5,14,4,4
1,44,1,18,3,16,1,40,2,5,1,4,3,3,3
1,40,2,16,4,1,1,18,2,4,4,4,33,4,3
1,69,2,2,2,21,1,22,2,2,5,3,38,4,6
1,29,1,4,2,9,1,4,2,1,5,5,46,3,7
1,54,2,8,3,18,1,9,2,2,6,6,19,3,1
1,65,1,6,2,17,4,50,2,4,2,1,20,4,2
1,54,2,16,3,9,2,16,2,3,1,6,42,3,3
1,60,2,15,3,8,4,15,2,4,6,3,34,4,4
1,43,2,16,2,19,4,21,2,4,4,3,5,2,4
1,44,4,7,2,15,3,36,2,6,5,1,3,3,3
1,69,1,20,3,14,1,38,2,2,1,1,46,2,1
1,46,1,5,1,7,1,18,2,2,2,5,16,2,2
1,41,1,3,2,18,1,30,2,4,2,4,21,4,5
1,32,1,6,3,7,3,15,2,1,5,2,34,4,5
1,26,2,9,2,22,3,46,2,3,1,1,9,3,1
1,61,2,8,3,3,2,13,2,4,5,1,36,2,7
1,49,1,18,1,13,1,30,2,6,5,2,22,3,4
1,53,1,3,2,6,3,12,2,3,6,6,2,2,3
1,24,1,18,2,5,3,22,2,6,4,6,32,3,4
1,37,3,21,2,2,2,41,2,6,4,3,29,2,1
1,43,1,5,3,16,4,36,2,1,2,5,27,4,1
1,31,1,5,3,16,3,50,2,4,3,2,33,2,6
1,49,1,25,1,15,1,4,2,3,2,5,16,2,4
1,69,1,6,2,10,1,15,2,4,2,6,11,3,3
1,65,1,14,2,11,1,23,2,3,6,3,11,4,6
1,41,1,4,3,5,3,39,2,1,6,4,17,2,5
1,37,2,8,4,25,4,22,2,2,1,3,37,4,7
1,70,4,10,3,3,4,43,2,5,5,1,18,4,7
1,63,3,21,2,7,2,20,2,5,2,2,13,4,4
1,55,1,4,2,3,1,22,2,1,6,1,7,4,7
